УчебныйПлан,Дисциплина,direction_cluster,direction_name,level,block,peer_freq,ВидКонтроля,n_students,semesters
590443,Основы предпринимательской деятельности,32,38.03.02 Менеджмент,Бакалавриат,Б1.О.Prof,1.0,Экзамен,17,[5]
590443,Бухгалтерский и управленческий учет в инновационной сфере,32,38.03.02 Менеджмент,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,16,[6]
590443,Предметно-ориентированные прикладные программы в инноватике,32,38.03.02 Менеджмент,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,17,[5]
590443,Правовое обеспечение инновационной деятельности,32,38.03.02 Менеджмент,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,17,[5]
590443,Управление исследованиями и разработками,32,38.03.02 Менеджмент,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,17,[5]
590443,"Производственная практика, практика по получению профессиональных умений и опыта профессиональной деятельности",32,38.03.02 Менеджмент,Бакалавриат,Б2,1.0,Зачет с оценкой,16,[6]
590443,Стратегический менеджмент,32,38.03.02 Менеджмент,Бакалавриат,Б1.О.Prof,1.0,Экзамен,16,[6]
229999,Информатика,15,45.03.02 Лингвистика (перевод),Бакалавриат,Б1.О.General,1.0,Зачет с оценкой,71,[1]
229999,Теория межкультурной коммуникации,15,45.03.02 Лингвистика (перевод),Бакалавриат,Б1.В,0.5,Зачет с оценкой,68,[2]
229999,Практический курс первого иностранного языка,15,45.03.02 Лингвистика (перевод),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,73,"[1, 2]"
229999,Основы языкознания,15,45.03.02 Лингвистика (перевод),Бакалавриат,Б1.О.Prof,1.0,Экзамен,73,[1]
229999,Древние языки и культуры,15,45.03.02 Лингвистика (перевод),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,68,[1]
229999,Русский язык и культура речи,15,45.03.02 Лингвистика (перевод),Бакалавриат,Б1.О.General,1.0,Зачет,71,[1]
229999,Прикладная физическая культура (Волейбол),15,45.03.02 Лингвистика (перевод),Бакалавриат,Б1.О.General,1.0,Зачет,70,"[1, 2]"
229999,Физическая культура и спорт,15,45.03.02 Лингвистика (перевод),Бакалавриат,Б1.О.General,1.0,Зачет,71,[1]
229999,История,15,45.03.02 Лингвистика (перевод),Бакалавриат,Б1.О.General,1.0,Зачет с оценкой,65,[2]
229999,Безопасность жизнедеятельности,15,45.03.02 Лингвистика (перевод),Бакалавриат,Б1.О.General,1.0,Зачет,69,[1]
229999,Экономика,15,45.03.02 Лингвистика (перевод),Бакалавриат,Б1.О.General,1.0,Зачет с оценкой,67,[2]
229999,Зарубежная литература,15,45.03.02 Лингвистика (перевод),Бакалавриат,Б1.О.Prof,1.0,Зачет,67,[2]
930417,Прикладная физическая культура (Адаптивная физическая культура),26,42.03.02 Журналистика,Бакалавриат,Б1.О.General,0.5,Зачет,8,"[5, 6]"
930417,Журналистское мастерство,26,42.03.02 Журналистика,Бакалавриат,Б1.О.Prof,1.0,Зачет,22,"[5, 6]"
930417,Новые медиа,26,42.03.02 Журналистика,Бакалавриат,Б1.О.Prof,1.0,Зачет,20,[6]
930417,Корпоративная журналистика,26,42.03.02 Журналистика,Бакалавриат,Б1.В,0.5,Экзамен,9,[5]
930417,Профессиональная этика журналиста,26,42.03.02 Журналистика,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,22,[5]
930417,Организация работы пресс-службы,26,42.03.02 Журналистика,Бакалавриат,Б1.О.Prof,1.0,Экзамен,13,[5]
930417,Спецкурсы и спецсеминары научных руководителей,26,42.03.02 Журналистика,Бакалавриат,Б1.В,0.5,Зачет,22,"[5, 6]"
930417,Психология журналистики,26,42.03.02 Журналистика,Бакалавриат,Б1.О.Prof,1.0,Зачет,22,[5]
930417,Интернет- журналистика,26,42.03.02 Журналистика,Бакалавриат,Б1.О.Prof,1.0,Зачет,22,[5]
930417,Социология журналистики,26,42.03.02 Журналистика,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,20,[6]
930417,Аксиология журналистики,26,42.03.02 Журналистика,Бакалавриат,Б1.О.Prof,1.0,Экзамен,8,[6]
930417,Профессиональные творческие студии,26,42.03.02 Журналистика,Бакалавриат,Б1.О.Prof,1.0,Зачет,20,[6]
930417,Новостная журналистика,26,42.03.02 Журналистика,Бакалавриат,Б1.В,0.5,Зачет,22,[5]
930417,Дизайн периодических изданий,26,42.03.02 Журналистика,Бакалавриат,Б1.В,0.5,Зачет,20,[6]
930417,Аналитическая журналистика,26,42.03.02 Журналистика,Бакалавриат,Б1.В,0.5,Зачет,20,[6]
930417,История отечественной журналистики,26,42.03.02 Журналистика,Бакалавриат,Б1.О.Prof,1.0,Зачет,20,[6]
930417,История русской литературы 20 в.,26,42.03.02 Журналистика,Бакалавриат,Б1.О.Prof,1.0,Зачет,22,[5]
930417,Социальное предпринимательство и основы проектной деятельности,26,42.03.02 Журналистика,Бакалавриат,Б1.О.General,1.0,Зачет,22,[5]
930417,История зарубежной литературы 20 в.,26,42.03.02 Журналистика,Бакалавриат,Б1.О.Prof,1.0,Зачет,22,[5]
930417,Прикладная физическая культура (ОФП),26,42.03.02 Журналистика,Бакалавриат,Б1.О.General,1.0,Зачет,21,"[5, 6]"
930417,Деловое общение,26,42.03.02 Журналистика,Бакалавриат,Б1.В,0.5,Экзамен,22,[5]
930417,Маркетинговые коммуникации и масс-медиа,26,42.03.02 Журналистика,Бакалавриат,Б1.В,0.5,Экзамен,12,[6]
930417,"Производственная практика, проектная",26,42.03.02 Журналистика,Бакалавриат,Б2,1.0,Зачет с оценкой,20,[6]
930417,Стилистика и литературное редактирование,26,42.03.02 Журналистика,Бакалавриат,Б1.В,0.5,Зачет,22,"[5, 6]"
930417,"Прикладные дисциплины (фотодело, компьютерный дизайн и др.)",26,42.03.02 Журналистика,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,22,[5]
412280,Экономика государственного и муниципального сектора,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Экзамен,21,[7]
412280,Методы муниципального управления,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,21,[7]
412280,Налоги и налогообложение,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Экзамен,21,[7]
412280,Подготовка к сдаче и сдача государственного экзамена,17,38.03.04 ГМУ,Бакалавриат,Б3,0.5,ГАК,20,[8]
412280,Маркетинг территорий,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,21,[7]
412280,Антикризисное управление муниципальным образованием,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,21,[7]
412280,Региональное управление и территориальное планирование,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,20,[8]
412280,Деятельность органов государственной власти и местного самоуправления в сфере противодействия терроризму в Российской Федерации,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,20,[8]
412280,Муниципальные планы и программы развития,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,20,[8]
412280,Экономика и управление муниципальным предприятием,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,20,[8]
412280,"Защита выпускной квалификационной работы, включая подготовку к защите и процедуру защиты",17,38.03.04 ГМУ,Бакалавриат,Б3,0.5,Защита ВКР,20,[8]
412280,Управление государственным и муниципальным имуществом,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Экзамен,20,[8]
412280,Муниципальное право,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет,21,[7]
412280,"Производственная практика, преддипломная практика",17,38.03.04 ГМУ,Бакалавриат,Б2,0.5,Зачет с оценкой,20,[8]
412280,Управление общественными организациями и объединениями,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,21,[7]
412280,Стратегическое управление муниципальным образованием,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Экзамен,21,[7]
412280,Связи с общественностью в органах власти,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,21,[7]
615034,История России,14,46.03.01 История,Бакалавриат,Б1.О.Prof,1.0,Экзамен,19,[7]
615034,История мировой культуры,14,46.03.01 История,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,19,[8]
615034,Педагогическая практика,14,46.03.01 История,Бакалавриат,Б1.В,0.5,Зачет с оценкой,19,[8]
615034,Эволюция европейских монархий от абсолютизма к демократии,14,46.03.01 История,Бакалавриат,Б1.О.Prof,1.0,Зачет,8,[7]
615034,История военного плена в СССР,14,46.03.01 История,Бакалавриат,Б1.О.Prof,1.0,Зачет,8,[8]
615034,Методика преподавания истории,14,46.03.01 История,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,21,[7]
615034,История мировых религий,14,46.03.01 История,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,19,[8]
615034,Преддипломная практика,14,46.03.01 История,Бакалавриат,Б2,0.5,Зачет с оценкой,18,[8]
615034,Новейшая история,14,46.03.01 История,Бакалавриат,Б1.О.Prof,1.0,Экзамен,20,[7]
615034,Кочевники Юго-Восточной Европы в эпоху средневековья,14,46.03.01 История,Бакалавриат,Б1.О.Prof,1.0,Зачет,3,[8]
615034,История государственных учреждений в России до начала ХХ века,14,46.03.01 История,Бакалавриат,Б1.О.Prof,1.0,Зачет,8,[7]
615034,История южных и западных славян,14,46.03.01 История,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,19,[8]
615034,Религиозные корпорации в средние века,14,46.03.01 История,Бакалавриат,Б1.О.Prof,1.0,Зачет,8,[8]
615034,История стран Азии и Африки в новейшее время,14,46.03.01 История,Бакалавриат,Б1.О.Prof,1.0,Экзамен,20,[7]
615034,Этноисторические проблемы в изучении раннего железного века,14,46.03.01 История,Бакалавриат,Б1.О.Prof,1.0,Зачет,5,[7]
615034,История отечественной культуры,14,46.03.01 История,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,19,[8]
615034,Юг России в новое и новейшее время,14,46.03.01 История,Бакалавриат,Б1.О.Prof,1.0,Экзамен,20,[7]
795263,Оценка рисков,9,38.05.01 Экономическая безопасность (спец.),Специалитет,Б1.О.Prof,1.0,Экзамен,67,[9]
795263,Стратегический учет,9,38.05.01 Экономическая безопасность (спец.),Специалитет,Б1.О.Prof,1.0,Зачет с оценкой,26,[10]
795263,Учет в государственных (муниципальных) учреждениях,9,38.05.01 Экономическая безопасность (спец.),Специалитет,Б1.О.Prof,1.0,Экзамен,67,[9]
795263,Учет на предприятиях малого бизнеса,9,38.05.01 Экономическая безопасность (спец.),Специалитет,Б1.О.Prof,1.0,Экзамен,67,[9]
795263,Лабораторный практикум по бухгалтерскому учету,9,38.05.01 Экономическая безопасность (спец.),Специалитет,Б1.О.Prof,1.0,Зачет,67,[9]
795263,"Производственная практика, преддипломная практика",9,38.05.01 Экономическая безопасность (спец.),Специалитет,Б2,1.0,Зачет с оценкой,67,[10]
795263,Судебная экономическая экспертиза,9,38.05.01 Экономическая безопасность (спец.),Специалитет,Б1.О.Prof,1.0,Зачет с оценкой,67,[9]
795263,"Учет, анализ и контроль деятельности прокуратуры и органов внутренних дел",9,38.05.01 Экономическая безопасность (спец.),Специалитет,Б1.О.Prof,1.0,Экзамен,3,[10]
795263,Международные стандарты финансовой отчетности,9,38.05.01 Экономическая безопасность (спец.),Специалитет,Б1.О.Prof,1.0,Зачет с оценкой,15,[10]
795263,Бюджетная система и бюджетный процесс,9,38.05.01 Экономическая безопасность (спец.),Специалитет,Б1.О.Prof,1.0,Зачет с оценкой,67,[9]
795263,"Производственная практика, научно-исследовательская работа",9,38.05.01 Экономическая безопасность (спец.),Специалитет,Б2,1.0,Зачет с оценкой,67,[9]
285323,История государственного управления,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,22,[3]
285323,Муниципальная политика в субъектах РФ,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,22,[3]
285323,Культура общения,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет,1,[4]
285323,"Учебная практика, практика по получению первичных профессиональных умений и навыков, в том числе первичных умений и навыков научно-исследовательско...",17,38.03.04 ГМУ,Бакалавриат,Б2,1.0,Зачет с оценкой,21,[4]
285323,Прикладная физическая культура (Адаптивная физическая культура),17,38.03.04 ГМУ,Бакалавриат,Б1.О.General,0.5,Зачет,5,[4]
285323,Организационная коммуникация,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет,7,[4]
285323,Социология,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет,2,[4]
285323,Теория систем и системный анализ,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет,22,[3]
285323,Информационные технологии в управлении,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Экзамен,22,[4]
285323,Культурология,17,38.03.04 ГМУ,Бакалавриат,Б1.О.General,0.5,Зачет,1,[4]
285323,Теория и практика аргументации,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет,11,[4]
285323,Административное право,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет,23,[4]
285323,Статистика,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,22,[3]
285323,Эконометрика,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Экзамен,22,[4]
285323,Политология,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,23,[4]
285323,Глобальная экономическая история,17,38.03.04 ГМУ,Бакалавриат,Б1.В,0.5,Зачет,1,[4]
285323,Философия,17,38.03.04 ГМУ,Бакалавриат,Б1.О.General,1.0,Зачет с оценкой,21,[3]
285323,Конфликтология,17,38.03.04 ГМУ,Бакалавриат,Б1.О.General,1.0,Зачет,23,[4]
285323,Демография,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Экзамен,22,[3]
285323,Этика государственной и муниципальной службы,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет,23,[4]
285323,Зарубежный опыт государственного управления,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет,23,[4]
285323,Делопроизводство и документооборот,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,22,[4]
285323,Основы государственного и муниципального управления,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Экзамен,22,[3]
285323,Государственное регулирование экономики,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,22,[3]
285323,Прикладная физическая культура (ОФП),17,38.03.04 ГМУ,Бакалавриат,Б1.О.General,1.0,Зачет,22,"[3, 4]"
285323,Государственные и муниципальные финансы,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,23,[4]
502412,Общая экология,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,15,[1]
502412,Иностранный язык,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,1.0,Зачет,15,"[1, 2]"
502412,"Учебная практика, практика по получению первичных профессиональных умений и навыков, в том числе первичных умений и навыков научно-исследовательско...",18,05.03.03 Картография и геоинформатика,Бакалавриат,Б2,1.0,Зачет с оценкой,15,[2]
502412,Химия,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,15,[1]
502412,География почв с основами почвоведения,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,15,[1]
502412,"Производственная практика, научно-исследовательская работа",18,05.03.03 Картография и геоинформатика,Бакалавриат,Б2,1.0,Зачет с оценкой,15,[2]
502412,Климатология с основами метеорологии,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Экзамен,15,[2]
502412,Физическая культура и спорт,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,1.0,Зачет,15,[1]
502412,Картоведение,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет,15,[1]
502412,Биология,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет,15,[2]
502412,Геоморфология,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет,15,[2]
502412,Землеведение,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Экзамен,15,[1]
502412,Русский язык и культура речи,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,1.0,Зачет,15,[2]
502412,История,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,1.0,Зачет с оценкой,15,[1]
502412,Информатика,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,1.0,Зачет,15,[2]
502412,Экономическая и социальная география,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,15,[2]
502412,Прикладная физическая культура (ОФП),18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,1.0,Зачет,15,"[1, 2]"
502412,Геология,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Экзамен,15,[1]
502412,Техника спортивного туризма,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет,15,[2]
502412,Математика,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,1.0,Зачет,15,"[1, 2]"
502412,Физическая география и ландшафтоведение,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Экзамен,15,[2]
584335,Линейное и математическое программирование,42,Неизвестное (Государственный экзамен...),Бакалавриат,Б1.О.Prof,1.0,Экзамен,31,[8]
584335,Программирование 3-мерной графики,42,Неизвестное (Государственный экзамен...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,31,[7]
584335,Администрирование информационных систем,42,Неизвестное (Государственный экзамен...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,31,[7]
584335,Объектно-ориентированное программирование и моделирование II,42,Неизвестное (Государственный экзамен...),Бакалавриат,Б1.О.Prof,1.0,Зачет,31,[8]
584335,Моделирование и программирование в среде Blender II,42,Неизвестное (Государственный экзамен...),Бакалавриат,Б1.О.Prof,1.0,Зачет,16,[8]
584335,Моделирование и программирование в среде Blender I,42,Неизвестное (Государственный экзамен...),Бакалавриат,Б1.О.Prof,1.0,Экзамен,16,[7]
584335,Автоматизированные методы обработки текстовой информации,42,Неизвестное (Государственный экзамен...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,31,[7]
584335,Системы реального времени,42,Неизвестное (Государственный экзамен...),Бакалавриат,Б1.О.Prof,1.0,Зачет,31,[8]
584335,Государственный экзамен,42,Неизвестное (Государственный экзамен...),Бакалавриат,Б3,1.0,ГАК,31,[8]
584335,Объектно-ориентированное программирование и моделирование I,42,Неизвестное (Государственный экзамен...),Бакалавриат,Б1.О.Prof,1.0,Зачет,31,[7]
584335,Научно-исследовательская работа,42,Неизвестное (Государственный экзамен...),Бакалавриат,Б2,1.0,Зачет с оценкой,31,[7]
584335,Технология программирования приложений баз данных для промышленной СУБД II,42,Неизвестное (Государственный экзамен...),Бакалавриат,Б1.О.Prof,1.0,Зачет,15,[8]
584335,Практика по получению профессиональных умений и опыта профессиональной деятельности,42,Неизвестное (Государственный экзамен...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,31,[7]
584335,Технология программирования приложений баз данных для промышленной СУБД I,42,Неизвестное (Государственный экзамен...),Бакалавриат,Б1.О.Prof,1.0,Экзамен,15,[7]
584335,Выпускная квалификационная работа (бакалаврская работа),42,Неизвестное (Государственный экзамен...),Бакалавриат,Б3,1.0,Защита ВКР,31,[8]
584335,Функциональное программирование,42,Неизвестное (Государственный экзамен...),Бакалавриат,Б1.О.Prof,1.0,Зачет,31,[8]
584335,Языки параллельного программирования,42,Неизвестное (Государственный экзамен...),Бакалавриат,Б1.О.Prof,1.0,Зачет,31,[7]
584335,Алгебра и теория чисел,42,Неизвестное (Государственный экзамен...),Бакалавриат,Б1.О.Prof,1.0,Экзамен,31,[7]
584335,Компьютерное и математическое моделирование,42,Неизвестное (Государственный экзамен...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,31,[8]
584335,Математические методы обработки сигналов и изображений,42,Неизвестное (Государственный экзамен...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,31,[7]
975516,"Учебная практика, ознакомительная практика",2,03.03.02 Физика / Радиофизика,Бакалавриат,Б2,0.333,Зачет с оценкой,15,[4]
975516,Электроника,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.Prof,0.667,Экзамен,19,"[3, 4]"
975516,Радиоматериалы и радиокомпоненты,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.В,0.333,Экзамен,19,[3]
975516,Компьютерное моделирование физических процессов,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.Prof,0.833,Зачет с оценкой,5,[3]
975516,Прикладная физическая культура (ОФП),2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.General,0.5,Зачет,19,"[3, 4]"
975516,Основы проектирования технических систем,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.Prof,0.667,Курсовая работа,19,[4]
975516,Оптика,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.Prof,1.0,Экзамен,19,[3]
975516,Общий физический лабораторный практикум,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.Prof,0.667,Зачет с оценкой,19,[3]
975516,Цифровые технологии: от интернета до блокчейна,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.Prof,0.833,Зачет,19,[3]
975516,Атомная и ядерная физика,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.В,0.167,Экзамен,18,[4]
975516,Радиотехнические цепи и сигналы,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.В,0.333,Экзамен,19,[4]
975516,Философия,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.General,1.0,Зачет с оценкой,19,[3]
975516,Лабораторный практикум по электронике,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.Prof,0.667,Зачет с оценкой,18,"[3, 4]"
975516,Математика,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.General,0.333,Экзамен,19,[3]
975516,Технологии программирования в радиотехнике,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.В,0.333,Зачет с оценкой,19,[4]
975516,Компьютерные технологии в науке и образовании,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.Prof,0.667,Зачет с оценкой,14,[3]
975516,Методы обработки экспериментальных данных,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.Prof,0.833,Зачет с оценкой,17,[4]
936646,Основы математической обработки информации,36,Неизвестное (Основы математической обработки информац...),Бакалавриат,Б1.В,0.5,Зачет,34,[1]
936646,Иностранный язык,36,Неизвестное (Основы математической обработки информац...),Бакалавриат,Б1.О.General,1.0,Зачет с оценкой,34,"[1, 2]"
936646,"Учебная практика, профессионально-ознакомительная",36,Неизвестное (Основы математической обработки информац...),Бакалавриат,Б2,0.5,Зачет с оценкой,32,[2]
936646,Безопасность жизнедеятельности,36,Неизвестное (Основы математической обработки информац...),Бакалавриат,Б1.О.General,1.0,Зачет,34,[1]
936646,Правоведение,36,Неизвестное (Основы математической обработки информац...),Бакалавриат,Б1.О.General,1.0,Зачет,33,[2]
936646,Экономика,36,Неизвестное (Основы математической обработки информац...),Бакалавриат,Б1.О.General,1.0,Зачет,34,[1]
936646,Риторика,36,Неизвестное (Основы математической обработки информац...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,34,[2]
936646,"Основные теории коммуникации, включая деловые и межличностные коммуникации",36,Неизвестное (Основы математической обработки информац...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,34,[2]
936646,Математические и статистические методы в рекламе и связях с общественностью,36,Неизвестное (Основы математической обработки информац...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,33,[2]
936646,Теория и практика рекламы,36,Неизвестное (Основы математической обработки информац...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,32,[2]
936646,Введение в коммуникационные специальности,36,Неизвестное (Основы математической обработки информац...),Бакалавриат,Б1.О.Prof,1.0,Экзамен,34,[1]
936646,Физическая культура и спорт,36,Неизвестное (Основы математической обработки информац...),Бакалавриат,Б1.О.General,1.0,Зачет,34,[1]
936646,Теория мировой литературы,36,Неизвестное (Основы математической обработки информац...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,34,[1]
936646,"История (история России, всеобщая история)",36,Неизвестное (Основы математической обработки информац...),Бакалавриат,Б1.О.General,1.0,Зачет с оценкой,34,[1]
936646,Политология,36,Неизвестное (Основы математической обработки информац...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,34,[2]
936646,Теория и практика связей с общественностью,36,Неизвестное (Основы математической обработки информац...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,33,[2]
936646,Русский язык и культура речи,36,Неизвестное (Основы математической обработки информац...),Бакалавриат,Б1.О.General,1.0,Зачет,34,[1]
936646,Экономика фирмы,36,Неизвестное (Основы математической обработки информац...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,34,[2]
936646,Прикладная физическая культура (ОФП),36,Неизвестное (Основы математической обработки информац...),Бакалавриат,Б1.О.General,1.0,Зачет,34,"[1, 2]"
838350,Общая экология,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,16,[1]
838350,Иностранный язык,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,1.0,Зачет,17,"[1, 2]"
838350,"Учебная практика, практика по получению первичных профессиональных умений и навыков, в том числе первичных умений и навыков научно-исследовательско...",18,05.03.03 Картография и геоинформатика,Бакалавриат,Б2,1.0,Зачет с оценкой,16,[2]
838350,Прикладная физическая культура (Адаптивная физическая культура),18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,0.5,Зачет,1,[2]
838350,Химия,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,17,[1]
838350,География почв с основами почвоведения,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,16,[1]
838350,"Производственная практика, научно-исследовательская работа",18,05.03.03 Картография и геоинформатика,Бакалавриат,Б2,1.0,Зачет с оценкой,15,[2]
838350,Климатология с основами метеорологии,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Экзамен,16,[2]
838350,Физическая культура и спорт,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,1.0,Зачет,17,[1]
838350,Картоведение,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет,16,[1]
838350,Биология,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет,16,[2]
838350,Геоморфология,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет,16,[2]
838350,Землеведение,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Экзамен,16,[1]
838350,Русский язык и культура речи,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,1.0,Зачет,16,[2]
